Id,predicted
332,5.44861707
333,5.274175646
334,5.263274362
335,5.20400667
336,5.847457908
337,5.988536756
338,5.273805198
339,6.449190602
340,5.673236058
341,5.545130311
342,6.006010467
343,5.377151526
344,5.843835597
345,5.231496631
346,5.302811302
347,5.756042037
348,5.28174963
349,5.857878956
350,5.400730899
351,5.542139109
352,5.25425967
353,5.700979944
354,6.339786433
355,5.235894189
356,5.526435467
357,5.335179056
358,6.055851932
359,5.745881649
360,6.182523708
361,5.693227471
362,5.599595645
363,5.30118537
364,5.639798045
365,5.456856515
366,6.357219058
367,6.309559196
368,5.449172743
369,6.111209036
370,5.628306737
371,5.643125344
372,5.101840388
373,5.018478738
374,6.193164331
375,5.651179564
376,5.495618207
377,6.153551954
378,5.688198803
379,5.459737929
380,5.917222084
381,5.546831679
382,5.584440941
383,5.590025281
384,5.803523409
385,5.267486696
386,5.325498905
387,5.838882366
388,5.821072557
389,6.220578855
390,5.40951928
391,5.705199014
392,6.0240055
393,6.200408953
394,5.497909599
395,6.120964625
396,6.333056397
397,5.771450667
398,5.369172742
399,5.640573292
400,5.592796908
401,5.312416017
402,5.712073187
403,5.407268975
404,5.739563148
405,5.885663928
406,5.419425742
407,5.678518651
408,5.291690443
409,5.377151526
410,5.630042456
411,5.720641994
412,5.295902777
413,5.689310148
414,5.365996316
415,5.758038416
416,6.000357425
417,5.892311792
418,5.984324421
419,5.92505673
420,5.574685352
421,5.986979526
422,5.736825872
423,5.869548752
424,5.596233995
425,6.021933683
426,6.092473107
427,5.588323913
428,6.1211842
429,5.483310567
430,5.818081355
431,5.483310567
432,5.631963399
433,5.542543908
434,5.24690526
435,5.627456053
436,5.860760371
437,5.552148623
438,4.747592774
439,5.597599265
440,5.864670958
441,5.63625117
442,5.820997121
443,5.497168702
444,5.854441869
445,5.393486276
446,6.283249282
447,6.117342314
448,5.613858579
449,6.012809204
450,5.987720422
451,5.865528377
452,5.923650373
453,6.382348925
454,5.645265862
455,5.820262959
456,5.449426669
457,6.160981801
458,5.549047633
459,5.963331451
460,5.542543908
461,6.0139549
462,5.565156074
463,5.29623214
464,5.801561381
465,5.570033868
466,5.322247042
467,5.731584364
468,5.661895624
469,5.748433701
470,5.797280345
471,5.634920251
472,5.018293513
473,5.283375562
474,6.1211842
475,5.527615514
476,5.730363232
477,5.650809116
478,5.529536457
479,5.581339951
