Id,predicted
198,5.660192507
199,5.623192402
200,5.46629834
201,5.690111796
202,5.632461471
203,5.675892699
204,5.616119892
205,5.712234956
206,5.656469661
207,5.628042803
208,5.703715208
209,5.576679716
210,5.704617655
211,5.642349256
212,5.688045843
213,5.582172512
214,5.715417128
215,5.603106464
216,5.595416173
217,5.658864539
218,5.653287489
219,5.660618029
220,5.739775827
221,5.555137298
222,5.680193185
223,5.673514282
224,4.386928105
225,5.65316519
226,5.617530091
227,5.603484698
228,5.817169807
229,5.481218384
230,5.303722091
231,5.621840826
232,5.920910326
233,4.907148058
234,5.721671517
235,5.683930397
236,5.715038894
237,5.634419491
238,5.56639009
239,5.661396082
240,5.78016776
241,5.668834555
242,5.650812475
243,5.811709932
244,5.693341255
245,5.747571956
246,4.081183738
247,4.20881636
248,5.65464116
249,5.603526861
250,5.639627549
251,5.586887183
252,5.675384946
253,5.575645728
254,5.627878341
255,5.621015486
256,5.568669815
257,5.684929441
258,5.595145872
259,5.523217827
260,5.612075341
261,5.824705965
262,5.690981322
263,5.639094094
264,5.855522576
265,5.676820848
266,5.512593064
267,5.614413689
268,5.624546072
269,5.57131135
270,5.678952572
271,5.530221537
272,4.260007766
273,5.723025187
274,5.606493166
275,5.854203616
276,5.670392756
277,5.604591675
278,5.684596399
279,5.739909463
280,5.521906319
281,5.68747232
282,5.667358585
283,5.628837317
284,5.631215734
285,5.845751886
286,5.62484417
287,5.707569594
288,5.698944008
289,5.603228763
290,5.628042803
291,5.580623553
292,5.634536666
293,5.64731062
294,5.672082497
295,5.761447763
296,5.590142345
297,5.630861107
298,3.786730137
299,5.664554646
300,5.603827988
301,5.624188416
302,5.688318238
303,4.929276342
304,5.6402576
305,5.568669815
306,5.644055458
307,5.625885377
308,5.661412542
309,5.229447776
310,5.724844447
311,5.786635921
312,5.604253509
313,5.634993014
314,5.569038808
315,5.712317187
316,5.781725961
317,5.784046761
318,5.81149616
319,5.664554646
320,5.712152725
321,5.603228763
322,5.515889382
323,5.520160048
324,5.609313565
325,5.668454226
326,5.564932603
327,5.665661624
328,5.660510095
329,5.806227537
330,5.620143865
331,5.603526861
332,5.485819997
333,5.699823782
334,5.66864439
335,5.656486122
336,5.63534764
337,5.756404168
338,5.653287489
339,5.824783072
340,5.709513248
341,5.680567302
342,5.725361441
343,5.292137579
344,5.464493446
345,5.630221814
346,5.6545024
347,4.26672262
348,5.747401282
349,5.684134927
350,6.185899899
351,5.280569294
352,5.724895852
353,5.637058967
354,5.744090679
355,5.696770121
356,5.745517339
357,5.666061443
358,5.721753748
359,5.469685043
360,5.64104699
361,5.607781066
362,5.614643922
363,5.688318238
364,5.591505258
365,5.761191829
366,5.692311385
367,5.761447763
368,5.74265066
369,5.750535232
370,5.640391236
371,5.817222299
372,6.052540131
373,5.653903175
374,5.61885806
375,5.78924457
376,5.646121412
377,5.65733204
378,5.343263214
379,5.610216012
380,5.677420073
381,5.500484106
382,5.45552038
383,5.81198854
384,5.702880626
385,5.656009196
386,5.728781065
387,5.69339266
388,5.796288348
389,5.672663239
390,5.571679291
391,5.629575302
392,5.770827796
393,5.682242678
394,5.734904848
395,5.730799731
396,5.764441866
397,5.688102371
398,5.418707409
399,5.681495451
400,5.651533999
401,5.711635731
402,5.681100756
403,5.692177749
404,5.605715113
405,5.68343701
406,4.419057231
407,5.642102563
408,5.655870436
409,5.774959702
410,5.594530187
411,5.578630589
412,5.669890127
413,5.630600048
414,5.690849781
415,5.588896608
416,5.725018151
417,5.799010055
418,5.667398653
419,5.816524383
420,5.507456989
421,5.673222396
422,5.49254207
423,5.611198596
424,5.707257131
425,5.756418534
426,5.875159386
427,5.549277604
428,5.728486074
429,5.594544553
430,4.055093134
431,5.594544553
432,5.647531611
433,5.618637069
434,5.631559024
435,5.567341847
436,5.639815618
437,5.762862
438,5.320166479
439,5.49488966
440,5.767875856
441,5.70684807
442,5.634419491
443,5.665800384
444,5.769065064
445,5.693653719
446,5.832184506
447,5.652467273
448,5.165515338
449,5.565384834
450,5.75608658
451,5.659304426
452,5.810296703
453,5.760735481
454,5.567767368
455,5.598549036
456,5.576686935
457,5.743477088
458,4.305760882
459,5.78838941
460,5.61583313
461,5.752163241
462,5.686252285
463,5.603106464
464,5.787732569
465,5.455982939
466,5.669833599
467,5.66387319
468,5.725126085
469,5.786128168
470,5.677681132
471,5.534722436
472,5.703026452
473,5.737874336
474,5.72634612
475,5.602490778
476,5.741047267
477,5.639094094
478,5.609739086
479,5.61348554
