Id,predicted
171,5.018699284
172,5.418264208
173,5.885707416
174,5.180792254
175,5.041681624
176,6.308319437
177,5.818815269
178,5.476208116
179,5.323577104
180,5.298164997
181,5.668643594
182,6.062014114
183,5.483724455
184,5.083447632
185,5.26954718
186,6.548623915
187,5.445504148
188,5.542879336
189,5.285562086
190,5.262145711
191,5.05065652
192,5.474102417
193,6.049890445
194,6.504532278
195,6.326008921
196,5.655560444
197,6.612439154
198,5.268504105
199,4.841360529
200,5.177327232
201,5.688086133
202,5.428971615
203,5.838409073
204,5.506509326
205,6.664588216
206,5.567971283
207,5.79505599
208,5.483419935
209,5.974904196
210,6.652776887
211,5.089706793
212,6.204067233
213,6.321386949
214,5.886864367
215,5.106719565
216,5.701198853
217,5.847646194
218,5.22903444
219,5.450758619
220,5.499313145
221,5.789870186
222,5.342051347
223,5.222351978
224,5.527344668
225,6.255774442
226,4.681574636
227,5.216332297
228,5.77064175
229,5.424934941
230,5.155799538
231,5.131499173
232,5.983234864
233,5.330133961
234,6.651352806
235,6.164499332
236,5.976091712
237,5.720594476
238,5.223102262
239,5.572799539
240,5.259144294
241,5.58735198
242,5.796411405
243,5.706696997
244,4.851187854
245,5.229880046
246,5.422513989
247,5.320607246
248,5.980196057
249,5.581702736
250,5.448176593
251,5.300510459
252,6.241175798
253,5.68640274
254,5.320728941
255,5.636789501
256,5.776794855
257,6.374145051
258,5.808184349
259,5.15117657
260,6.270091311
261,6.380860993
262,6.413157936
263,5.550814071
264,6.192484651
265,5.95744957
266,6.443503642
267,6.233088803
268,5.923661587
269,6.56464664
270,6.778869124
271,5.802290555
272,5.229133672
273,6.237239352
274,5.369869762
275,5.940102708
276,5.076334762
277,6.001990881
278,4.969767662
279,5.148717234
280,6.036190436
281,5.339195365
282,5.552588876
283,5.381673271
284,5.624612804
285,6.031568463
286,5.442678449
287,5.193844127
288,5.054852277
289,5.702294956
290,5.79505599
291,5.901455191
292,5.213278846
293,5.47900325
294,5.674092479
295,6.105587128
296,5.641564729
297,5.804978638
298,5.425072558
299,5.560576639
300,5.599841016
301,4.736194052
302,5.394444082
303,5.451698553
304,5.583620822
305,5.776794855
306,6.539912241
307,5.07936184
308,5.836254256
309,5.587443392
310,5.772370351
311,6.727245509
312,5.578944826
313,5.715378106
314,6.235883937
315,5.936363731
316,5.542993211
317,5.304694487
318,5.082932919
319,5.560576639
320,5.842658854
321,5.702294956
322,5.44425479
323,5.92123964
324,5.81304317
325,5.623448035
326,5.033491488
327,5.484402162
328,5.549633662
329,4.76140869
330,5.594258566
331,5.581702736
332,6.124131033
333,5.189824087
334,5.262628864
335,5.427509149
336,6.209420937
337,6.267006301
338,5.22903444
339,6.438181217
340,5.270658922
341,5.075744558
342,6.40480381
343,5.563036971
344,5.774220648
345,5.399789966
346,5.381056412
347,5.421303015
348,5.796046037
349,5.918513172
350,6.267958958
351,5.265605829
352,5.247676582
353,5.641865339
354,6.864425164
355,5.417221133
356,5.51476422
357,5.161103128
358,5.724912923
359,5.37197155
360,6.904207168
361,4.979564705
362,5.291646524
363,5.394444082
364,5.732383059
365,5.66565881
366,5.731423577
367,6.105587128
368,6.126697421
369,6.348383216
370,5.495748891
371,5.950435932
372,5.94847176
373,5.237906194
374,6.622430468
375,5.762713839
376,5.50934185
377,6.119405918
378,5.530801871
379,5.05065652
380,5.733113794
381,5.208671517
382,5.999927477
383,5.672542651
384,5.513393166
385,5.284572039
386,5.160954778
387,6.225595922
388,5.293001939
389,6.142544428
390,6.038231377
391,5.579310193
392,5.973525324
393,6.343973356
394,5.40071817
395,6.181975708
396,6.307116283
397,6.076939741
398,5.622770327
399,5.445465764
400,5.868069965
401,6.04057755
402,5.470549892
403,5.155548046
404,5.603412094
405,6.087540096
406,5.816516012
407,5.134057742
408,5.994429333
409,5.261460185
410,5.139472293
411,5.54361789
412,5.323039928
413,5.649700842
414,5.072504372
415,4.872019287
416,5.941137964
417,5.973259188
418,6.342910732
419,6.471725527
420,6.025841573
421,6.197777506
422,6.532182794
423,5.874208427
424,5.46531106
425,5.745717701
426,6.259162978
427,5.960100264
428,6.389322171
429,5.293953601
430,4.870534359
431,5.293953601
432,4.963149957
433,5.376952066
434,5.026360064
435,5.383142561
436,6.259399544
437,6.221749893
438,5.141307946
439,4.997095105
440,5.346902348
441,4.950760153
442,5.720594476
443,5.306278648
444,6.126225002
445,5.44293776
446,6.756183485
447,6.616711397
448,5.145252211
449,6.397135211
450,6.434937121
451,5.670798411
452,6.103234843
453,6.216038642
454,5.367394786
455,5.209866852
456,5.552436616
457,6.29997704
458,5.088972148
459,6.302744807
460,5.391755999
461,6.505263013
462,5.283620377
463,5.106719565
464,6.411850928
465,5.489915945
466,5.000061053
467,6.234618941
468,5.394291822
469,6.523120396
470,5.951959246
471,5.21417748
472,4.901101704
473,5.179063653
474,6.374518238
475,5.081512747
476,5.890550316
477,5.550814071
478,5.258741536
479,5.643567285
