Id,SalePrice
342,"149,649"
343,"230,388"
344,"174,564"
345,"233,631"
346,"153,748"
347,"132,345"
348,"88,962"
349,"179,785"
350,"306,791"
351,"110,229"
352,"364,915"
353,"98,004"
354,"291,163"
355,"130,964"
356,"114,894"
357,"131,654"
358,"261,068"
359,"83,646"
360,"271,577"
361,"138,136"
362,"115,595"
363,"225,069"
364,"252,017"
365,"124,307"
366,"187,058"
367,"131,176"
368,"108,653"
369,"213,366"
370,"322,804"
371,"107,905"
372,"142,452"
373,"125,635"
374,"140,644"
375,"139,788"
376,"187,105"
377,"171,076"
378,"-16,494"
379,"366,649"
380,"129,389"
381,"141,493"
382,"144,556"
383,"106,528"
384,"135,126"
385,"135,649"
386,"118,829"
387,"405,971"
388,"231,633"
389,"52,692"
390,"150,544"
391,"105,802"
392,"271,678"
393,"191,534"
394,"99,204"
395,"202,464"
396,"60,957"
397,"305,560"
398,"155,274"
399,"250,667"
400,"160,376"
401,"206,316"
402,"121,477"
403,"204,167"
404,"128,927"
405,"290,381"
406,"353,884"
407,"182,325"
408,"218,193"
409,"163,795"
410,"125,241"
411,"129,526"
412,"98,541"
413,"201,498"
414,"183,402"
415,"121,115"
416,"254,535"
417,"130,505"
418,"92,786"
419,"159,807"
420,"87,008"
421,"67,595"
422,"180,489"
423,"144,361"
424,"125,962"
425,"126,450"
426,"130,594"
427,"44,801"
428,"99,477"
429,"261,555"
430,"247,701"
431,"88,135"
432,"128,276"
433,"154,953"
434,"90,006"
435,"414,765"
436,"134,341"
437,"129,632"
438,"110,397"
439,"147,812"
440,"107,650"
441,"225,679"
442,"164,265"
443,"179,153"
444,"409,294"
445,"116,147"
446,"147,722"
447,"77,713"
448,"284,003"
449,"140,552"
450,"116,068"
451,"222,624"
452,"118,381"
453,"265,365"
454,"211,406"
455,"180,631"
456,"141,707"
457,"91,847"
458,"156,638"
459,"170,592"
460,"110,255"
461,"180,709"
462,"101,010"
463,"171,260"
464,"265,434"
465,"233,008"
466,"154,198"
467,"100,563"
468,"90,846"
469,"160,598"
470,"235,847"
471,"74,518"
472,"108,361"
473,"41,709"
474,"348,811"
475,"108,594"
476,"143,858"
477,"206,685"
478,"135,471"
479,"208,421"
480,"100,091"
481,"151,748"
482,"115,042"
483,"180,887"
484,"158,513"
485,"207,410"
486,"216,263"
487,"195,226"
488,"144,218"
489,"238,003"
490,"174,611"
491,"91,905"
492,"214,285"
493,"114,004"
494,"180,544"
495,"133,175"
496,"149,291"
497,"123,379"
498,"219,584"
499,"288,824"
500,"253,232"
501,"166,846"
502,"98,517"
503,"159,549"
504,"134,008"
505,"134,470"
506,"137,655"
507,"111,739"
508,"175,963"
509,"120,558"
510,"154,729"
511,"125,953"
512,"159,375"
513,"344,469"
514,"82,818"
515,"237,135"
516,"193,438"
517,"192,828"
518,"86,899"
519,"193,711"
520,"96,005"
521,"144,675"
522,"147,707"
523,"182,763"
524,"115,917"
525,"149,283"
526,"331,423"
527,"103,889"
528,"179,237"
529,"111,588"
530,"134,755"
531,"129,844"
532,"249,679"
533,"307,360"
534,"208,230"
535,"61,508"
536,"109,677"
537,"133,099"
538,"185,270"
539,"158,317"
540,"252,787"
541,"195,778"
542,"197,061"
543,"138,682"
544,"135,668"
545,"237,136"
546,"188,588"
547,"159,463"
548,"152,353"
549,"144,282"
550,"118,900"
551,"50,524"
552,"211,382"
553,"241,854"
554,"67,118"
555,"164,910"
556,"294,429"
557,"125,000"
558,"165,059"
559,"148,889"
560,"117,287"
561,"254,216"
562,"193,237"
563,"210,845"
564,"152,807"
565,"220,182"
566,"262,129"
567,"103,476"
568,"316,567"
569,"197,042"
570,"210,988"
571,"181,135"
572,"168,740"
573,"40,486"
574,"214,748"
575,"236,409"
576,"75,269"
577,"208,150"
578,"200,001"
579,"114,132"
580,"230,658"
581,"270,930"
582,"218,337"
583,"161,726"
584,"128,912"
585,"238,004"
586,"161,985"
587,"307,435"
588,"253,122"
589,"268,429"
590,"217,804"
591,"79,674"
592,"290,771"
593,"179,360"
594,"131,377"
595,"144,546"
596,"272,176"
597,"169,840"
598,"67,906"
599,"213,057"
600,"159,854"
601,"164,121"
602,"124,069"
603,"191,148"
604,"130,819"
605,"278,712"
606,"237,595"
607,"139,954"
608,"270,775"
609,"144,758"
610,"175,528"
611,"159,448"
612,"253,306"
613,"122,366"
614,"236,366"
615,"160,311"
616,"224,452"
617,"140,028"
618,"207,807"
619,"200,354"
620,"40,486"
621,"208,739"
622,"148,088"
623,"174,928"
624,"266,597"
625,"250,038"
626,"93,680"
627,"231,032"
628,"69,808"
629,"124,640"
630,"323,068"
631,"139,860"
632,"297,337"
633,"147,217"
634,"175,374"
635,"121,278"
636,"207,007"
637,"275,044"
638,"317,301"
639,"285,597"
640,"135,109"
641,"143,580"
642,"104,086"
643,"43,180"
644,"305,591"
645,"209,068"
646,"11,142"
647,"327,138"
648,"156,337"
649,"260,435"
650,"220,770"
651,"154,453"
652,"110,423"
653,"193,384"
654,"77,595"
655,"216,761"
656,"308,648"
657,"89,418"
658,"249,697"
659,"75,225"
660,"129,095"
661,"164,467"
662,"146,424"
663,"190,037"
664,"179,118"
665,"138,223"
666,"266,518"
667,"23,351"
668,"184,305"
669,"205,219"
670,"170,485"
671,"262,775"
672,"127,175"
673,"74,207"
674,"78,455"
675,"169,142"
676,"195,789"
677,"104,561"
678,"186,713"
679,"148,902"
680,"104,409"
681,"205,849"
682,"235,393"
683,"117,919"
684,"178,972"
685,"156,591"
686,"307,893"
687,"202,547"
688,"216,623"
689,"125,145"
690,"131,896"
691,"222,627"
692,"107,312"
693,"160,825"
694,"176,018"
695,"47,458"
696,"145,930"
697,"121,296"
698,"113,178"
699,"194,081"
700,"135,641"
701,"107,418"
702,"213,421"
703,"171,238"
704,"203,264"
705,"126,934"
706,"201,915"
707,"117,501"
708,"133,742"
709,"130,633"
710,"109,050"
711,"136,446"
712,"303,189"
713,"185,113"
714,"222,479"
715,"244,220"
716,"298,592"
717,"128,751"
718,"176,058"
719,"109,599"
720,"177,281"
721,"216,166"
722,"96,126"
723,"153,942"
724,"133,655"
725,"169,396"
726,"158,899"
727,"227,107"
728,"243,908"
729,"178,178"
730,"164,532"
731,"137,181"
732,"186,366"
733,"114,741"
734,"110,883"
735,"77,244"
736,"147,270"
737,"274,699"
738,"201,759"
739,"217,114"
740,"217,665"
741,"301,081"
742,"320,954"
743,"136,062"
744,"309,579"
745,"135,467"
746,"179,054"
747,"248,486"
748,"172,042"
749,"223,186"
750,"195,988"
751,"247,638"
752,"119,454"
753,"222,491"
754,"218,700"
755,"139,251"
756,"162,015"
757,"148,776"
758,"258,854"
759,"249,244"
760,"172,381"
761,"122,367"
762,"333,602"
763,"114,390"
764,"189,282"
765,"294,946"
766,"209,900"
767,"216,444"
768,"296,440"
769,"157,168"
770,"106,451"
771,"195,064"
772,"100,876"
773,"201,070"
774,"-8,563"
775,"271,538"
776,"211,300"
777,"121,754"
778,"232,108"
779,"231,196"
780,"158,827"
781,"77,800"
782,"57,769"
783,"261,299"
784,"123,733"
785,"151,521"
786,"318,859"
787,"178,806"
788,"144,527"
789,"209,026"
790,"139,922"
791,"226,634"
792,"176,429"
793,"198,822"
794,"180,090"
795,"220,883"
796,"206,261"
797,"114,278"
798,"209,326"
799,"118,691"
800,"313,865"
801,"117,061"
802,"149,564"
803,"129,538"
804,"134,490"
805,"206,019"
806,"175,075"
807,"69,156"
808,"154,182"
809,"129,785"
810,"116,804"
811,"121,231"
812,"231,702"
813,"190,723"
814,"122,773"
815,"266,875"
816,"106,392"
817,"302,441"
818,"232,424"
819,"215,998"
820,"259,928"
821,"136,632"
822,"156,783"
823,"311,714"
824,"261,858"
825,"182,810"
826,"134,043"
827,"196,454"
828,"103,593"
829,"123,371"
830,"247,226"
831,"112,907"
832,"302,310"
833,"169,098"
834,"229,240"
835,"312,058"
836,"294,547"
837,"192,524"
838,"204,439"
839,"162,889"
840,"193,626"
841,"116,254"
842,"175,430"
843,"189,607"
844,"176,797"
845,"89,565"
846,"238,456"
847,"134,975"
848,"119,423"
849,"150,526"
850,"170,493"
851,"150,936"
852,"200,379"
853,"238,510"
854,"110,666"
855,"118,222"
856,"268,195"
857,"318,929"
858,"146,297"
859,"165,734"
860,"204,504"
861,"114,017"
862,"290,725"
863,"179,062"
864,"281,412"
865,"115,849"
866,"142,614"
867,"158,515"
868,"117,441"
869,"182,618"
870,"151,853"
871,"128,216"
872,"180,826"
873,"138,854"
874,"378,786"
875,"75,612"
876,"132,074"
877,"199,199"
878,"197,229"
879,"177,995"
880,"204,868"
881,"279,463"
882,"167,839"
883,"198,149"
884,"131,003"
885,"235,044"
886,"219,411"
887,"114,887"
888,"209,036"
889,"206,282"
890,"149,839"
891,"169,535"
892,"162,244"
893,"134,361"
894,"205,319"
895,"58,356"
896,"164,839"
897,"126,712"
898,"177,941"
899,"207,225"
900,"266,460"
901,"157,707"
902,"104,679"
903,"116,286"
904,"166,693"
905,"184,721"
906,"215,986"
907,"116,640"
908,"168,083"
909,"172,527"
910,"157,986"
911,"41,627"
912,"198,657"
913,"265,806"
914,"206,542"
915,"88,348"
916,"185,988"
917,"316,247"
918,"148,327"
919,"196,608"
920,"258,412"
921,"186,111"
922,"335,954"
923,"206,526"
924,"206,161"
925,"189,792"
926,"222,397"
927,"72,996"
928,"194,890"
